,name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,James Worthy,1987-88,26.0,LAL,NBA,SF,75.0,72.0,35.4,8.2,15.5,0.531,0.0,0.2,0.125,8.2,15.3,0.537,0.532,3.2,4.1,0.7959999999999999,1.7,3.3,5.0,3.9,1.0,0.7,2.1,2.3,19.7
2011,James Worthy,1988-89,27.0,LAL,NBA,SF,81.0,81.0,36.5,8.7,15.8,0.5479999999999999,0.0,0.3,0.087,8.6,15.5,0.556,0.5479999999999999,3.1,4.0,0.782,2.1,4.0,6.0,3.6,1.3,0.7,2.2,2.2,20.5
2012,James Worthy,1989-90,28.0,LAL,NBA,SF,80.0,80.0,37.0,8.9,16.2,0.5479999999999999,0.2,0.6,0.306,8.7,15.6,0.557,0.5539999999999999,3.1,4.0,0.782,2.0,4.0,6.0,3.6,1.2,0.6,2.0,2.4,21.1
2013,James Worthy,1990-91,29.0,LAL,NBA,SF,78.0,74.0,38.6,9.2,18.7,0.49200000000000005,0.3,1.2,0.289,8.8,17.5,0.505,0.501,2.7,3.4,0.797,1.4,3.2,4.6,3.5,1.3,0.4,1.6,1.5,21.4
2014,James Worthy,1991-92,30.0,LAL,NBA,SF,54.0,54.0,39.0,8.3,18.6,0.447,0.2,0.8,0.209,8.2,17.9,0.457,0.451,3.1,3.8,0.8140000000000001,1.8,3.8,5.6,4.7,1.4,0.4,2.4,1.6,19.9
2015,James Worthy,1992-93,31.0,LAL,NBA,SF,82.0,69.0,28.8,6.2,13.9,0.447,0.4,1.4,0.27,5.9,12.6,0.466,0.46,2.1,2.6,0.81,0.9,2.1,3.0,3.4,1.1,0.3,1.7,1.1,14.9
2016,James Worthy,1993-94,32.0,LAL,NBA,SF,80.0,2.0,20.0,4.3,10.5,0.406,0.4,1.4,0.28800000000000003,3.9,9.1,0.424,0.425,1.3,1.7,0.741,0.6,1.7,2.3,1.9,0.6,0.2,1.2,1.0,10.2
2017,George Yardley,1953-54,25.0,FTW,NBA,SF,63.0,,23.6,3.3,7.8,0.425,,,,,,,,2.3,3.3,0.7120000000000001,,,6.5,1.6,,,,2.6,9.0
2018,George Yardley,1954-55,26.0,FTW,NBA,SF,60.0,,35.8,6.1,14.5,0.418,,,,,,,,5.2,6.9,0.745,,,9.9,2.1,,,,3.4,17.3
2019,George Yardley,1955-56,27.0,FTW,NBA,SF,71.0,,33.1,6.1,15.0,0.40700000000000003,,,,,,,,5.1,6.9,0.742,,,9.7,2.2,,,,3.0,17.4
2020,George Yardley,1956-57,28.0,FTW,NBA,SF,72.0,,37.4,7.3,17.7,0.41,,,,,,,,7.0,8.9,0.787,,,10.5,2.0,,,,3.2,21.5
2021,George Yardley,1957-58,29.0,DET,NBA,SF,72.0,,39.5,9.3,22.6,0.414,,,,,,,,9.1,11.2,0.8109999999999999,,,10.7,1.3,,,,3.1,27.8
2022,George Yardley,1958-59,30.0,TOT,NBA,SF,61.0,,30.1,7.3,17.1,0.428,,,,,,,,5.2,6.7,0.779,,,7.1,1.1,,,,2.6,19.8
2023,George Yardley,1958-59,30.0,DET,NBA,SF,46.0,,30.8,7.6,18.3,0.415,,,,,,,,5.6,6.9,0.816,,,7.1,0.9,,,,2.7,20.8
2024,George Yardley,1958-59,30.0,SYR,NBA,SF,15.0,,28.0,6.4,13.3,0.48200000000000004,,,,,,,,3.9,6.1,0.648,,,6.9,1.7,,,,2.5,16.7
2025,George Yardley,1959-60,31.0,SYR,NBA,SF,73.0,,32.9,7.5,16.5,0.45299999999999996,,,,,,,,5.2,6.4,0.816,,,7.9,1.7,,,,3.1,20.2
2026,Bam Adebayo,2017-18,20.0,MIA,NBA,C,69.0,19.0,19.8,2.5,4.9,0.512,0.0,0.1,0.0,2.5,4.8,0.523,0.512,1.9,2.6,0.721,1.7,3.8,5.5,1.5,0.5,0.6,1.0,2.0,6.9
2027,Bam Adebayo,2018-19,21.0,MIA,NBA,C,82.0,28.0,23.3,3.4,5.9,0.5760000000000001,0.0,0.2,0.2,3.4,5.7,0.588,0.579,2.0,2.8,0.735,2.0,5.3,7.3,2.2,0.9,0.8,1.5,2.5,8.9
2028,Bam Adebayo,2019-20,22.0,MIA,NBA,PF,72.0,72.0,33.6,6.1,11.0,0.557,0.0,0.2,0.14300000000000002,6.1,10.8,0.564,0.5579999999999999,3.7,5.3,0.691,2.4,7.8,10.2,5.1,1.1,1.3,2.8,2.5,15.9
2029,Bam Adebayo,2020-21,23.0,MIA,NBA,C,9.0,9.0,30.8,6.7,10.2,0.652,0.0,0.0,,6.7,10.2,0.652,0.652,5.2,6.2,0.8390000000000001,1.1,7.7,8.8,5.1,0.9,1.2,3.2,2.6,18.6
2030,LaMarcus Aldridge,2006-07,21.0,POR,NBA,C,63.0,22.0,22.1,3.8,7.6,0.503,0.0,0.0,0.0,3.8,7.6,0.505,0.503,1.3,1.8,0.722,2.3,2.7,5.0,0.4,0.3,1.2,0.7,3.0,9.0
2031,LaMarcus Aldridge,2007-08,22.0,POR,NBA,PF,76.0,76.0,34.9,7.4,15.3,0.484,0.0,0.1,0.14300000000000002,7.4,15.2,0.486,0.484,3.0,3.9,0.762,2.9,4.7,7.6,1.6,0.7,1.2,1.7,3.2,17.8
2032,LaMarcus Aldridge,2008-09,23.0,POR,NBA,PF,81.0,81.0,37.1,7.4,15.3,0.484,0.1,0.3,0.25,7.3,15.0,0.489,0.486,3.2,4.1,0.7809999999999999,2.9,4.6,7.5,1.9,1.0,1.0,1.5,2.6,18.1
2033,LaMarcus Aldridge,2009-10,24.0,POR,NBA,PF,78.0,78.0,37.5,7.4,15.0,0.495,0.1,0.2,0.313,7.4,14.8,0.498,0.49700000000000005,2.9,3.9,0.757,2.5,5.6,8.0,2.1,0.9,0.6,1.3,3.0,17.9
2034,LaMarcus Aldridge,2010-11,25.0,POR,NBA,PF,81.0,81.0,39.6,8.7,17.5,0.5,0.0,0.3,0.174,8.7,17.2,0.505,0.501,4.3,5.5,0.7909999999999999,3.4,5.3,8.8,2.1,1.0,1.2,1.9,2.7,21.8
2035,LaMarcus Aldridge,2011-12,26.0,POR,NBA,PF,55.0,55.0,36.3,8.8,17.1,0.512,0.0,0.2,0.182,8.7,16.9,0.516,0.513,4.1,5.0,0.8140000000000001,2.7,5.3,8.0,2.4,0.9,0.8,2.0,2.8,21.7
2036,LaMarcus Aldridge,2012-13,27.0,POR,NBA,PF,74.0,74.0,37.7,8.6,17.8,0.484,0.0,0.2,0.14300000000000002,8.6,17.6,0.488,0.485,3.8,4.7,0.81,2.4,6.7,9.1,2.6,0.8,1.2,1.9,2.5,21.1
2037,LaMarcus Aldridge,2013-14,28.0,POR,NBA,PF,69.0,69.0,36.2,9.4,20.6,0.45799999999999996,0.0,0.2,0.2,9.4,20.4,0.461,0.45899999999999996,4.3,5.2,0.8220000000000001,2.4,8.7,11.1,2.6,0.9,1.0,1.8,2.1,23.2
2038,LaMarcus Aldridge,2014-15,29.0,POR,NBA,PF,71.0,71.0,35.4,9.3,19.9,0.466,0.5,1.5,0.35200000000000004,8.8,18.5,0.475,0.479,4.3,5.1,0.845,2.5,7.7,10.2,1.7,0.7,1.0,1.7,1.8,23.4
2039,LaMarcus Aldridge,2015-16,30.0,SAS,NBA,PF,74.0,74.0,30.6,7.2,14.1,0.513,0.0,0.2,0.0,7.2,13.9,0.521,0.513,3.5,4.1,0.858,2.4,6.2,8.5,1.5,0.5,1.1,1.3,2.0,18.0
2040,LaMarcus Aldridge,2016-17,31.0,SAS,NBA,PF,72.0,72.0,32.4,6.9,14.6,0.47700000000000004,0.3,0.8,0.41100000000000003,6.6,13.8,0.48,0.488,3.1,3.8,0.812,2.4,4.9,7.3,1.9,0.6,1.2,1.4,2.2,17.3
2041,LaMarcus Aldridge,2017-18,32.0,SAS,NBA,C,75.0,75.0,33.5,9.2,18.0,0.51,0.4,1.2,0.293,8.8,16.7,0.526,0.52,4.5,5.3,0.8370000000000001,3.3,5.2,8.5,2.0,0.6,1.2,1.5,2.1,23.1
2042,LaMarcus Aldridge,2018-19,33.0,SAS,NBA,C,81.0,81.0,33.2,8.4,16.3,0.519,0.1,0.5,0.23800000000000002,8.3,15.8,0.528,0.522,4.3,5.1,0.847,3.1,6.1,9.2,2.4,0.5,1.3,1.8,2.2,21.3
2043,LaMarcus Aldridge,2019-20,34.0,SAS,NBA,C,53.0,53.0,33.1,7.4,15.0,0.493,1.2,3.0,0.389,6.2,12.0,0.519,0.532,3.0,3.6,0.8270000000000001,1.9,5.5,7.4,2.4,0.7,1.6,1.4,2.4,18.9
2044,LaMarcus Aldridge,2020-21,35.0,SAS,NBA,C,10.0,10.0,28.3,5.8,13.7,0.423,1.1,4.0,0.275,4.7,9.7,0.485,0.46399999999999997,0.9,1.1,0.818,0.9,4.1,5.0,2.5,0.5,0.7,1.3,2.1,13.6
2045,Giannis Antetokounmpo,2013-14,19.0,MIL,NBA,SF,77.0,23.0,24.6,2.2,5.4,0.414,0.5,1.5,0.34700000000000003,1.7,3.9,0.44,0.46299999999999997,1.8,2.6,0.6829999999999999,1.0,3.4,4.4,1.9,0.8,0.8,1.6,2.2,6.8
2046,Giannis Antetokounmpo,2014-15,20.0,MIL,NBA,SG,81.0,71.0,31.4,4.7,9.6,0.491,0.1,0.5,0.159,4.6,9.1,0.511,0.496,3.2,4.3,0.741,1.2,5.5,6.7,2.6,0.9,1.0,2.1,3.1,12.7
2047,Giannis Antetokounmpo,2015-16,21.0,MIL,NBA,PG,80.0,79.0,35.3,6.4,12.7,0.506,0.4,1.4,0.257,6.1,11.3,0.537,0.52,3.7,5.1,0.7240000000000001,1.4,6.2,7.7,4.3,1.2,1.4,2.6,3.2,16.9
2048,Giannis Antetokounmpo,2016-17,22.0,MIL,NBA,SF,80.0,80.0,35.6,8.2,15.7,0.521,0.6,2.3,0.272,7.6,13.5,0.563,0.541,5.9,7.7,0.77,1.8,7.0,8.8,5.4,1.6,1.9,2.9,3.1,22.9
2049,Giannis Antetokounmpo,2017-18,23.0,MIL,NBA,PF,75.0,75.0,36.7,9.9,18.7,0.529,0.6,1.9,0.307,9.3,16.8,0.5539999999999999,0.545,6.5,8.5,0.76,2.1,8.0,10.0,4.8,1.5,1.4,3.0,3.1,26.9
2050,Giannis Antetokounmpo,2018-19,24.0,MIL,NBA,PF,72.0,72.0,32.8,10.0,17.3,0.578,0.7,2.8,0.256,9.3,14.5,0.6409999999999999,0.599,6.9,9.5,0.7290000000000001,2.2,10.3,12.5,5.9,1.3,1.5,3.7,3.2,27.7
2051,Giannis Antetokounmpo,2019-20,25.0,MIL,NBA,PF,63.0,63.0,30.4,10.9,19.7,0.5529999999999999,1.4,4.7,0.304,9.5,15.0,0.631,0.589,6.3,10.0,0.633,2.2,11.4,13.6,5.6,1.0,1.0,3.7,3.1,29.5
2052,Giannis Antetokounmpo,2020-21,26.0,MIL,NBA,PF,12.0,12.0,31.1,9.7,18.1,0.535,1.5,4.9,0.305,8.2,13.2,0.62,0.5760000000000001,5.8,10.0,0.575,1.8,8.3,10.0,5.2,1.2,1.2,3.7,3.4,26.6
2053,Deandre Ayton,2018-19,20.0,PHO,NBA,C,71.0,70.0,30.7,7.2,12.3,0.585,0.0,0.1,0.0,7.2,12.2,0.588,0.585,2.0,2.7,0.746,3.1,7.1,10.3,1.8,0.9,0.9,1.8,2.9,16.3
2054,Deandre Ayton,2019-20,21.0,PHO,NBA,C,38.0,32.0,32.5,8.2,14.9,0.546,0.1,0.3,0.231,8.1,14.6,0.5529999999999999,0.5479999999999999,1.8,2.3,0.753,3.9,7.6,11.5,1.9,0.7,1.5,2.1,3.1,18.2
2055,Deandre Ayton,2020-21,22.0,PHO,NBA,C,11.0,11.0,30.2,5.5,9.6,0.5660000000000001,0.1,0.4,0.25,5.4,9.3,0.578,0.5710000000000001,1.5,2.3,0.64,2.9,8.4,11.3,1.8,0.4,1.0,1.8,3.4,12.5
2056,RJ Barrett,2019-20,19.0,NYK,NBA,SG,56.0,55.0,30.4,5.2,13.0,0.402,1.1,3.5,0.32,4.1,9.5,0.43200000000000005,0.445,2.8,4.5,0.614,0.9,4.1,5.0,2.6,1.0,0.3,2.2,2.2,14.3
2057,RJ Barrett,2020-21,20.0,NYK,NBA,SG,14.0,14.0,36.9,6.1,15.6,0.38799999999999996,1.0,4.4,0.226,5.1,11.2,0.452,0.42,3.6,4.9,0.7390000000000001,1.6,5.9,7.4,3.4,0.9,0.3,1.8,2.2,16.8
2058,Devin Booker,2015-16,19.0,PHO,NBA,SG,76.0,51.0,27.7,4.8,11.4,0.423,1.3,3.8,0.34299999999999997,3.5,7.6,0.46399999999999997,0.48,2.8,3.4,0.84,0.4,2.1,2.5,2.6,0.6,0.3,2.1,3.0,13.8
2059,Devin Booker,2016-17,20.0,PHO,NBA,SG,78.0,78.0,35.0,7.8,18.3,0.423,1.9,5.2,0.363,5.9,13.2,0.447,0.475,4.7,5.7,0.8320000000000001,0.6,2.6,3.2,3.4,0.9,0.3,3.1,3.1,22.1
2060,Devin Booker,2017-18,21.0,PHO,NBA,SG,54.0,54.0,34.5,8.4,19.5,0.43200000000000005,2.7,7.1,0.38299999999999995,5.7,12.4,0.46,0.501,5.4,6.1,0.878,0.5,4.0,4.5,4.7,0.9,0.3,3.6,3.1,24.9
2061,Devin Booker,2018-19,22.0,PHO,NBA,SG,64.0,64.0,35.0,9.2,19.6,0.467,2.1,6.5,0.326,7.0,13.1,0.536,0.521,6.1,7.1,0.866,0.6,3.5,4.1,6.8,0.9,0.2,4.1,3.1,26.6
2062,Devin Booker,2019-20,23.0,PHO,NBA,SG,70.0,70.0,35.9,9.0,18.3,0.489,2.0,5.7,0.354,6.9,12.6,0.5489999999999999,0.544,6.7,7.3,0.919,0.4,3.8,4.2,6.5,0.7,0.3,3.8,3.0,26.6
2063,Devin Booker,2020-21,24.0,PHO,NBA,SG,11.0,11.0,35.5,8.1,16.6,0.486,2.1,6.0,0.348,6.0,10.6,0.564,0.5489999999999999,4.7,5.8,0.813,0.3,3.0,3.3,4.3,1.1,0.4,4.0,3.0,23.0
2064,Jaylen Brown,2016-17,20.0,BOS,NBA,SF,78.0,20.0,17.2,2.5,5.4,0.45399999999999996,0.6,1.7,0.341,1.9,3.7,0.507,0.508,1.1,1.6,0.685,0.6,2.2,2.8,0.8,0.4,0.2,0.9,1.8,6.6
2065,Jaylen Brown,2017-18,21.0,BOS,NBA,SG,70.0,70.0,30.7,5.3,11.5,0.465,1.7,4.4,0.395,3.6,7.1,0.507,0.54,2.1,3.3,0.644,0.9,4.0,4.9,1.6,1.0,0.4,1.8,2.6,14.5
2066,Jaylen Brown,2018-19,22.0,BOS,NBA,SG,74.0,25.0,25.9,5.0,10.7,0.465,1.3,3.7,0.344,3.7,7.0,0.529,0.525,1.8,2.7,0.6579999999999999,0.9,3.4,4.2,1.4,0.9,0.4,1.3,2.5,13.0
2067,Jaylen Brown,2019-20,23.0,BOS,NBA,SG,57.0,57.0,33.9,7.5,15.6,0.48100000000000004,2.3,5.9,0.382,5.2,9.6,0.5429999999999999,0.5539999999999999,3.1,4.3,0.7240000000000001,1.1,5.3,6.4,2.1,1.1,0.4,2.2,2.9,20.3
2068,Jaylen Brown,2020-21,24.0,BOS,NBA,SG,12.0,12.0,33.6,9.8,18.6,0.529,2.4,5.9,0.408,7.4,12.7,0.586,0.594,3.7,4.6,0.8,1.3,4.6,5.8,3.8,1.6,0.6,2.8,2.8,25.8
2069,Jimmy Butler,2011-12,22.0,CHI,NBA,SG,42.0,0.0,8.5,0.8,1.9,0.405,0.0,0.3,0.182,0.7,1.6,0.441,0.418,1.0,1.3,0.768,0.5,0.8,1.3,0.3,0.3,0.1,0.3,0.5,2.6
2070,Jimmy Butler,2012-13,23.0,CHI,NBA,SF,82.0,20.0,26.0,2.9,6.2,0.467,0.5,1.3,0.381,2.4,5.0,0.489,0.506,2.3,2.8,0.8029999999999999,1.7,2.3,4.0,1.4,1.0,0.4,0.8,1.2,8.6
2071,Jimmy Butler,2013-14,24.0,CHI,NBA,SG,67.0,67.0,38.7,4.1,10.3,0.397,1.0,3.6,0.28300000000000003,3.1,6.8,0.457,0.446,3.9,5.0,0.769,1.3,3.6,4.9,2.6,1.9,0.5,1.5,1.6,13.1
2072,Jimmy Butler,2014-15,25.0,CHI,NBA,SG,65.0,65.0,38.7,6.5,14.0,0.462,1.1,3.0,0.37799999999999995,5.4,11.1,0.484,0.502,5.9,7.1,0.8340000000000001,1.8,4.1,5.8,3.3,1.8,0.6,1.4,1.7,20.0
2073,Jimmy Butler,2015-16,26.0,CHI,NBA,SG,67.0,67.0,36.9,7.0,15.4,0.45399999999999996,1.0,3.1,0.312,6.1,12.4,0.489,0.485,5.9,7.1,0.8320000000000001,1.2,4.2,5.3,4.8,1.6,0.6,2.0,1.9,20.9
2074,Jimmy Butler,2016-17,27.0,CHI,NBA,SF,76.0,75.0,37.0,7.5,16.5,0.455,1.2,3.3,0.36700000000000005,6.3,13.2,0.47700000000000004,0.49200000000000005,7.7,8.9,0.865,1.7,4.5,6.2,5.5,1.9,0.4,2.1,1.5,23.9
2075,Jimmy Butler,2017-18,28.0,MIN,NBA,SG,59.0,59.0,36.7,7.4,15.6,0.474,1.2,3.4,0.35,6.2,12.2,0.509,0.512,6.2,7.2,0.8540000000000001,1.3,4.0,5.3,4.9,2.0,0.4,1.8,1.3,22.2
2076,Jimmy Butler,2018-19,29.0,TOT,NBA,"SF,SG",65.0,65.0,33.6,6.4,13.9,0.462,1.0,3.0,0.34700000000000003,5.4,10.9,0.494,0.499,4.8,5.6,0.855,1.9,3.4,5.3,4.0,1.9,0.6,1.5,1.7,18.7
2077,Jimmy Butler,2018-19,29.0,MIN,NBA,SG,10.0,10.0,36.1,7.4,15.7,0.47100000000000003,1.7,4.5,0.37799999999999995,5.7,11.2,0.509,0.525,4.8,6.1,0.787,1.6,3.6,5.2,4.3,2.4,1.0,1.4,1.8,21.3
2078,Jimmy Butler,2018-19,29.0,PHI,NBA,SF,55.0,55.0,33.2,6.3,13.6,0.461,0.9,2.7,0.33799999999999997,5.3,10.9,0.491,0.494,4.8,5.5,0.868,1.9,3.4,5.3,4.0,1.8,0.5,1.5,1.7,18.2
2079,Jimmy Butler,2019-20,30.0,MIA,NBA,SF,58.0,58.0,33.8,5.9,13.1,0.455,0.5,2.1,0.244,5.4,11.0,0.495,0.474,7.6,9.1,0.8340000000000001,1.8,4.8,6.7,6.0,1.8,0.6,2.2,1.4,19.9
2080,Jimmy Butler,2020-21,31.0,MIA,NBA,SF,6.0,6.0,29.0,5.7,12.8,0.442,0.0,1.2,0.0,5.7,11.7,0.486,0.442,4.5,4.8,0.9309999999999999,1.7,3.8,5.5,5.3,2.2,0.7,1.8,0.7,15.8
2081,Anthony Davis,2012-13,19.0,NOH,NBA,PF,64.0,60.0,28.8,5.5,10.6,0.516,0.0,0.1,0.0,5.5,10.5,0.521,0.516,2.6,3.5,0.7509999999999999,2.6,5.6,8.2,1.0,1.2,1.8,1.4,2.5,13.5
2082,Anthony Davis,2013-14,20.0,NOP,NBA,PF,67.0,66.0,35.2,7.8,15.0,0.519,0.0,0.1,0.222,7.8,14.9,0.522,0.52,5.2,6.6,0.7909999999999999,3.1,7.0,10.0,1.6,1.3,2.8,1.6,3.0,20.8
2083,Anthony Davis,2014-15,21.0,NOP,NBA,PF,68.0,68.0,36.1,9.4,17.6,0.535,0.0,0.2,0.083,9.4,17.5,0.54,0.536,5.5,6.8,0.805,2.5,7.7,10.2,2.2,1.5,2.9,1.4,2.1,24.4
2084,Anthony Davis,2015-16,22.0,NOP,NBA,C,61.0,61.0,35.5,9.2,18.6,0.493,0.6,1.8,0.324,8.6,16.9,0.511,0.508,5.3,7.0,0.758,2.1,8.1,10.3,1.9,1.3,2.0,2.0,2.4,24.3
2085,Anthony Davis,2016-17,23.0,NOP,NBA,C,75.0,75.0,36.1,10.3,20.3,0.505,0.5,1.8,0.299,9.7,18.6,0.524,0.518,6.9,8.6,0.802,2.3,9.5,11.8,2.1,1.3,2.2,2.4,2.2,28.0
2086,Anthony Davis,2017-18,24.0,NOP,NBA,PF,75.0,75.0,36.4,10.4,19.5,0.534,0.7,2.2,0.34,9.7,17.3,0.5579999999999999,0.552,6.6,8.0,0.828,2.5,8.6,11.1,2.3,1.5,2.6,2.2,2.1,28.1
2087,Anthony Davis,2018-19,25.0,NOP,NBA,C,56.0,56.0,33.0,9.5,18.3,0.517,0.9,2.6,0.331,8.6,15.7,0.547,0.54,6.1,7.7,0.794,3.1,8.9,12.0,3.9,1.6,2.4,2.0,2.4,25.9
2088,Anthony Davis,2019-20,26.0,LAL,NBA,PF,62.0,62.0,34.4,8.9,17.7,0.503,1.2,3.5,0.33,7.7,14.2,0.546,0.536,7.2,8.5,0.846,2.3,7.0,9.3,3.2,1.5,2.3,2.5,2.5,26.1
2089,Anthony Davis,2020-21,27.0,LAL,NBA,PF,12.0,12.0,31.9,8.5,15.6,0.545,1.1,2.9,0.371,7.4,12.7,0.586,0.58,3.6,4.8,0.754,1.8,6.6,8.3,3.1,1.3,1.8,1.8,1.4,21.7
2090,DeMar DeRozan,2009-10,20.0,TOR,NBA,SG,77.0,65.0,21.6,3.3,6.6,0.498,0.1,0.2,0.25,3.3,6.4,0.506,0.502,1.9,2.5,0.763,0.9,2.0,2.9,0.7,0.6,0.2,0.8,2.3,8.6
2091,DeMar DeRozan,2010-11,21.0,TOR,NBA,SG,82.0,82.0,34.8,6.6,14.1,0.467,0.1,0.6,0.096,6.5,13.4,0.485,0.469,4.0,4.9,0.813,0.9,2.9,3.8,1.8,1.0,0.4,1.8,2.6,17.2
2092,DeMar DeRozan,2011-12,22.0,TOR,NBA,SG,63.0,63.0,35.0,6.0,14.3,0.42200000000000004,0.4,1.5,0.261,5.7,12.9,0.44,0.435,4.3,5.3,0.81,0.6,2.7,3.3,2.0,0.8,0.3,2.0,2.6,16.7
2093,DeMar DeRozan,2012-13,23.0,TOR,NBA,SG,82.0,82.0,36.7,6.7,15.0,0.445,0.4,1.5,0.28300000000000003,6.3,13.5,0.46299999999999997,0.45899999999999996,4.3,5.2,0.831,0.6,3.3,3.9,2.5,0.9,0.3,1.8,2.1,18.1
2094,DeMar DeRozan,2013-14,24.0,TOR,NBA,SG,79.0,79.0,38.2,7.6,17.8,0.429,0.8,2.7,0.305,6.8,15.2,0.451,0.452,6.6,8.0,0.8240000000000001,0.6,3.7,4.3,4.0,1.1,0.4,2.2,2.5,22.7
2095,DeMar DeRozan,2014-15,25.0,TOR,NBA,SG,60.0,60.0,35.0,6.8,16.5,0.413,0.4,1.5,0.284,6.4,15.0,0.426,0.426,6.0,7.2,0.8320000000000001,0.7,3.9,4.6,3.5,1.2,0.2,2.3,2.0,20.1
2096,DeMar DeRozan,2015-16,26.0,TOR,NBA,SG,78.0,78.0,35.9,7.9,17.7,0.446,0.6,1.8,0.33799999999999997,7.3,15.9,0.45799999999999996,0.46299999999999997,7.1,8.4,0.85,0.8,3.7,4.5,4.0,1.0,0.3,2.2,2.1,23.5
2097,DeMar DeRozan,2016-17,27.0,TOR,NBA,SG,74.0,74.0,35.4,9.7,20.9,0.467,0.4,1.7,0.266,9.3,19.2,0.484,0.47700000000000004,7.4,8.7,0.8420000000000001,0.9,4.3,5.2,3.9,1.1,0.2,2.4,1.8,27.3
2098,DeMar DeRozan,2017-18,28.0,TOR,NBA,SG,80.0,80.0,33.9,8.1,17.7,0.456,1.1,3.6,0.31,7.0,14.1,0.494,0.488,5.8,7.0,0.825,0.7,3.2,3.9,5.2,1.1,0.3,2.2,1.9,23.0
2099,DeMar DeRozan,2018-19,29.0,SAS,NBA,SG,77.0,77.0,34.9,8.2,17.1,0.48100000000000004,0.1,0.6,0.156,8.1,16.5,0.49200000000000005,0.483,4.8,5.7,0.83,0.7,5.3,6.0,6.2,1.1,0.5,2.6,2.3,21.2
2100,DeMar DeRozan,2019-20,30.0,SAS,NBA,SF,68.0,68.0,34.1,8.2,15.4,0.531,0.1,0.5,0.257,8.1,14.9,0.54,0.535,5.6,6.6,0.845,0.6,4.9,5.5,5.6,1.0,0.3,2.4,2.6,22.1
2101,DeMar DeRozan,2020-21,31.0,SAS,NBA,SF,11.0,11.0,34.7,7.2,15.6,0.45899999999999996,0.8,2.4,0.34600000000000003,6.4,13.3,0.479,0.485,5.5,6.3,0.884,0.9,4.8,5.7,6.7,1.0,0.7,1.5,2.0,20.7
2102,Kevin Durant,2007-08,19.0,SEA,NBA,SG,80.0,80.0,34.6,7.3,17.1,0.43,0.7,2.6,0.28800000000000003,6.6,14.5,0.455,0.451,4.9,5.6,0.873,0.9,3.5,4.4,2.4,1.0,0.9,2.9,1.5,20.3
2103,Kevin Durant,2008-09,20.0,OKC,NBA,SF,74.0,74.0,39.0,8.9,18.8,0.47600000000000003,1.3,3.1,0.42200000000000004,7.6,15.7,0.486,0.51,6.1,7.1,0.863,1.0,5.5,6.5,2.8,1.3,0.7,3.0,1.8,25.3
2104,Kevin Durant,2009-10,21.0,OKC,NBA,SF,82.0,82.0,39.5,9.7,20.3,0.47600000000000003,1.6,4.3,0.365,8.1,16.1,0.506,0.514,9.2,10.2,0.9,1.3,6.3,7.6,2.8,1.4,1.0,3.3,2.1,30.1
2105,Kevin Durant,2010-11,22.0,OKC,NBA,SF,78.0,78.0,38.9,9.1,19.7,0.462,1.9,5.3,0.35,7.3,14.4,0.504,0.509,7.6,8.7,0.88,0.7,6.1,6.8,2.7,1.1,1.0,2.8,2.0,27.7
2106,Kevin Durant,2011-12,23.0,OKC,NBA,SF,66.0,66.0,38.6,9.7,19.7,0.496,2.0,5.2,0.387,7.7,14.4,0.535,0.547,6.5,7.6,0.86,0.6,7.4,8.0,3.5,1.3,1.2,3.8,2.0,28.0
2107,Kevin Durant,2012-13,24.0,OKC,NBA,SF,81.0,81.0,38.5,9.0,17.7,0.51,1.7,4.1,0.41600000000000004,7.3,13.6,0.539,0.5589999999999999,8.4,9.3,0.905,0.6,7.3,7.9,4.6,1.4,1.3,3.5,1.8,28.1
2108,Kevin Durant,2013-14,25.0,OKC,NBA,SF,81.0,81.0,38.5,10.5,20.8,0.503,2.4,6.1,0.391,8.1,14.8,0.5489999999999999,0.56,8.7,9.9,0.873,0.7,6.7,7.4,5.5,1.3,0.7,3.5,2.1,32.0
2109,Kevin Durant,2014-15,26.0,OKC,NBA,SF,27.0,27.0,33.8,8.8,17.3,0.51,2.4,5.9,0.40299999999999997,6.4,11.4,0.565,0.578,5.4,6.3,0.8540000000000001,0.6,6.0,6.6,4.1,0.9,0.9,2.7,1.5,25.4
2110,Kevin Durant,2015-16,27.0,OKC,NBA,SF,72.0,72.0,35.8,9.7,19.2,0.505,2.6,6.7,0.387,7.1,12.5,0.569,0.573,6.2,6.9,0.898,0.6,7.6,8.2,5.0,1.0,1.2,3.5,1.9,28.2
2111,Kevin Durant,2016-17,28.0,GSW,NBA,PF,62.0,62.0,33.4,8.9,16.5,0.537,1.9,5.0,0.375,7.0,11.5,0.608,0.594,5.4,6.2,0.875,0.6,7.6,8.3,4.8,1.1,1.6,2.2,1.9,25.1
2112,Kevin Durant,2017-18,29.0,GSW,NBA,SF,68.0,68.0,34.2,9.3,18.0,0.516,2.5,6.1,0.419,6.7,11.9,0.565,0.586,5.3,5.9,0.889,0.5,6.4,6.8,5.4,0.7,1.8,3.0,2.0,26.4
